担当者,アーティスト,曲名（optional）,URL,Happy/Excited,Angry/Frustrated,Tired/Sad,Relax/Chill,ジャンル,id,name,artists,genre,popularity,duration_ms,tempo,key,mode,key_confidence,energy,danceability,valence,instrumentalness,acousticness,loudness,segments_count,segments_avg_duration,beats_count,beats_regularity
Yifan,The Libertines,music,https://open.spotify.com/intl-ja/track/3cU9b4vb5yzyM12RXJ1k3s?si=d2db62f5b62e4649,Relax/Chill,Tired/Sad,Relax/Chill,Relax/Chill,メッセージソング,72KQwej4REgX5AOU958YAO,Barbarians,['The Libertines'],,4.0,,152.0,1.0,1.0,0.6,0.35,0.43,0.8,0.75,0.96,0.25,72.0,0.39,72.0,0.9
Yifan,The Libertines,lust,https://open.spotify.com/intl-ja/track/681IStb6W1wvpr5XVqe9mP?si=895fc73cd7314fa9,Happy/Excited,Angry/Frustrated,Tired/Sad,Tired/Sad,メッセージソング,1LwP9g1Hjbs64jXM2Qsxry,Just Like Honey,['The Jesus and Mary Chain'],punk-rock,59.0,182493.0,143.55,0.0,0.0,0.66,0.37,0.6,0.5,0.74,0.96,0.12,1.0,0.42,1.0,0.0
Yifan,The Libertines,bar,https://open.spotify.com/intl-ja/track/72KQwej4REgX5AOU958YAO?si=6b2ea1aa9c814333,Relax/Chill,Tired/Sad,Tired/Sad,Tired/Sad,メッセージソング,7hs0Q5T9oyYMuGg4EQZenj,April Skies,['The Jesus and Mary Chain'],indie pop,51.0,,117.45,3.0,0.0,0.7,0.34,0.41,0.49,0.76,0.96,0.19,57.0,0.51,57.0,0.93
Yifan,JAMC,honey,https://open.spotify.com/intl-ja/track/1LwP9g1Hjbs64jXM2Qsxry?si=9c7ad9c439e84b90,Happy/Excited,Tired/Sad,Tired/Sad,Relax/Chill,恋愛ソング,16vuZiAS0YQkQvAkRtI2d3,Sometimes Always,['The Jesus and Mary Chain'],pop,48.0,151960.0,117.45,1.0,0.0,0.8,0.39,0.58,0.5,0.75,0.92,0.13,28.0,0.51,28.0,0.94
Yifan,JAMC,april,https://open.spotify.com/intl-ja/track/7hs0Q5T9oyYMuGg4EQZenj?si=28166587ecaf4cd8,Relax/Chill,Tired/Sad,Tired/Sad,Relax/Chill,恋愛ソング,7ovOXoXhWyJleZfOfsANyp,Head On,['The Jesus and Mary Chain'],indie pop,46.0,,139.67,8.0,1.0,0.74,0.38,0.49,0.8,0.75,0.94,0.12,63.0,0.43,63.0,0.97
Yifan,JAMC,always,https://open.spotify.com/intl-ja/track/16vuZiAS0YQkQvAkRtI2d3?si=a090225d8428478c,Happy/Excited,Relax/Chill,Relax/Chill,Relax/Chill,恋愛ソング,325ipyWkzIGakH2DJgDlOT,Happy When It Rains,['The Jesus and Mary Chain'],indie pop,46.0,217312.0,126.05,3.0,0.0,0.73,0.35,0.48,0.5,0.75,0.95,0.19,60.0,0.48,60.0,0.92
Yifan,JAMC,head,https://open.spotify.com/intl-ja/track/7ovOXoXhWyJleZfOfsANyp?si=ab79e9d6d2b949b7,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,その他,7r1i1TZUGZQDxR5QHX4Mmx,Darklands,['The Jesus and Mary Chain'],indie pop,44.0,329978.0,107.67,4.0,1.0,0.61,0.36,0.44,0.79,0.74,0.94,0.19,53.0,0.56,53.0,0.89
Yifan,JAMC,rains,https://open.spotify.com/intl-ja/track/325ipyWkzIGakH2DJgDlOT?si=92142678415f47aa,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,恋愛ソング,7ayocCarXTz9sUTXAH7cgO,About You,['The Jesus and Mary Chain'],indie pop,42.0,154566.0,103.36,4.0,1.0,0.67,0.36,0.44,0.79,0.74,0.93,0.19,52.0,0.58,52.0,0.9
Yifan,JAMC,dark,https://open.spotify.com/intl-ja/track/7r1i1TZUGZQDxR5QHX4Mmx?si=f4b8f6d12c8045f8,Happy/Excited,Relax/Chill,Relax/Chill,Relax/Chill,恋愛ソング,3D6ascwycdlxQ17H6PtfTa,Deep One Perfect Morning,['The Jesus and Mary Chain'],indie pop,37.0,164284.0,92.29,1.0,0.0,0.63,0.32,0.43,0.48,0.74,0.95,0.22,47.0,0.65,47.0,0.93
Yifan,JAMC,about,https://open.spotify.com/intl-ja/track/7ayocCarXTz9sUTXAH7cgO?si=8bf3b49cb7b64294,Relax/Chill,Tired/Sad,Tired/Sad,Tired/Sad,恋愛ソング,7yHyxjdYOWi78Oq5pA7KPh,Here Comes Alice,['The Jesus and Mary Chain'],indie pop,37.0,233746.0,112.35,5.0,0.0,0.8,0.39,0.44,0.49,0.74,0.94,0.08,54.0,0.53,54.0,0.97
Yifan,JAMC,deep,https://open.spotify.com/intl-ja/track/3D6ascwycdlxQ17H6PtfTa?si=959e230116d546b5,Relax/Chill,Tired/Sad,Tired/Sad,Relax/Chill,鬱ソング,6ej8EFrgYq86kPfFti4VfX,Never Understand,['The Jesus and Mary Chain'],indie pop,31.0,178920.0,123.05,10.0,1.0,0.76,0.39,0.38,0.79,0.73,0.96,0.05,62.0,0.49,62.0,0.9
Yifan,JAMC,alice,https://open.spotify.com/intl-ja/track/7yHyxjdYOWi78Oq5pA7KPh?si=f8d69ce93b244903,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,恋愛ソング,4NZnRj4cDC2iCjeHyOEZV1,Sowing Seeds,['The Jesus and Mary Chain'],indie pop,27.0,170320.0,123.05,4.0,1.0,0.71,0.36,0.39,0.79,0.74,0.97,0.15,61.0,0.49,61.0,0.92
Yifan,JAMC,understand,https://open.spotify.com/intl-ja/track/6ej8EFrgYq86kPfFti4VfX?si=aecd393ac58840b6,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,その他,3JCCl6T9mWGIzdM1ZI9fQX,My Little Underground,['The Jesus and Mary Chain'],indie pop,26.0,151346.0,136.0,9.0,1.0,0.8,0.43,0.41,0.81,0.71,0.91,0.0,65.0,0.44,65.0,0.88
Yifan,JAMC,seed,https://open.spotify.com/intl-ja/track/4NZnRj4cDC2iCjeHyOEZV1?si=961a2750328944b6,Happy/Excited,Relax/Chill,Tired/Sad,Relax/Chill,その他,31vA9WpBb1DQAP899kumlQ,On the Wall,['The Jesus and Mary Chain'],indie pop,27.0,305136.0,101.33,1.0,0.0,0.8,0.38,0.45,0.46,0.75,0.94,0.12,48.0,0.59,48.0,0.97
Yifan,JAMC,underground,https://open.spotify.com/intl-ja/track/3JCCl6T9mWGIzdM1ZI9fQX?si=39f691de594d40bb,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,その他,6zwg7gXiJJh7LlAtsmRwTF,Some Candy Talking,['The Jesus and Mary Chain'],indie pop,37.0,198400.0,112.35,4.0,1.0,0.72,0.36,0.42,0.79,0.75,0.93,0.23,56.0,0.53,56.0,0.89
Yifan,JAMC,wall,https://open.spotify.com/intl-ja/track/31vA9WpBb1DQAP899kumlQ?si=693c8660778c4d9f,Relax/Chill,Tired/Sad,Tired/Sad,Tired/Sad,失恋ソング,2lK2tSydPFMJpClaQtEdrA,Happy Place,['The Jesus and Mary Chain'],indie pop,21.0,143830.0,136.0,3.0,0.0,0.8,0.4,0.49,0.5,0.73,0.94,0.03,66.0,0.44,66.0,0.95
Yifan,JAMC,talking,https://open.spotify.com/intl-ja/track/6zwg7gXiJJh7LlAtsmRwTF?si=e5e1780c7c8c4727,Relax/Chill,Tired/Sad,Tired/Sad,Tired/Sad,恋愛ソング,1tB6SUQaXIUU4CprvNPwsT,Tell Me Who You Are Today,['Beth Gibbons'],trip-hop,45.0,235000.0,117.45,1.0,0.0,0.74,0.27,0.43,0.3,0.79,0.98,0.32,60.0,0.51,60.0,0.88
Yifan,JAMC,place,https://open.spotify.com/intl-ja/track/2lK2tSydPFMJpClaQtEdrA?si=6615d8d8d9ff4bbe,Happy/Excited,Happy/Excited,Relax/Chill,Happy/Excited,恋愛ソング,6Eh27I8fV61LyULGdnxL9r,Resolve,"['Beth Gibbons', 'Rustin Man']",indie pop,33.0,168973.0,123.05,0.0,0.0,0.65,0.21,0.46,0.29,0.84,0.98,0.58,60.0,0.49,60.0,0.89
Yifan,Beth Gibbons,moment,https://open.spotify.com/intl-ja/track/1tB6SUQaXIUU4CprvNPwsT?si=29b23aee1ef44625,Relax/Chill,Relax/Chill,Tired/Sad,Relax/Chill,その他,4nqZIOgiliWDxEhOResTub,Burden Of Life,['Beth Gibbons'],indie pop,41.0,215293.0,117.45,9.0,0.0,0.63,0.27,0.37,0.31,0.78,0.97,0.32,57.0,0.51,57.0,0.89
Yifan,Beth Gibbons,resolve,https://open.spotify.com/track/6Eh27I8fV61LyULGdnxL9r?si=0a43bb14833f4f73,Relax/Chill,Relax/Chill,Tired/Sad,Relax/Chill,鬱ソング,71HmvPRopmWuTYCBYH7PRv,Oceans,['Beth Gibbons'],indie pop,37.0,223920.0,152.0,4.0,1.0,0.63,0.29,0.52,0.65,0.77,0.98,0.31,71.0,0.39,71.0,0.94
Yifan,Beth Gibbons,life,https://open.spotify.com/track/4nqZIOgiliWDxEhOResTub?si=aaffc7f409014e53,Relax/Chill,Tired/Sad,Tired/Sad,Relax/Chill,鬱ソング,6SF8YKvzCFxHuT9MzNzQPf,Reaching Out,['Beth Gibbons'],indie pop,41.0,255400.0,74.9,9.0,0.0,0.67,0.29,0.42,0.34,0.78,0.98,0.33,34.0,0.8,34.0,0.91
Yifan,Beth Gibbons,ocean,https://open.spotify.com/track/71HmvPRopmWuTYCBYH7PRv?si=d845dd017db74772,Relax/Chill,Tired/Sad,Tired/Sad,Relax/Chill,鬱ソング,5AM8R0UF2OYsO1yjiy5khg,Spider Monkey,"['Beth Gibbons', 'Rustin Man']",trip-hop,37.0,248426.0,93.96,9.0,1.0,0.71,0.28,0.48,0.65,0.79,0.97,0.38,27.0,0.64,27.0,0.87
Yifan,Beth Gibbons,reach,https://open.spotify.com/track/6SF8YKvzCFxHuT9MzNzQPf?si=e72e688dda3f41be,Relax/Chill,Tired/Sad,Tired/Sad,Relax/Chill,鬱ソング,4BN6fOSb0UvVxt3LbcYWKN,Funny Time Of Year,"['Beth Gibbons', 'Rustin Man']",trip-hop,39.0,408426.0,161.5,9.0,1.0,0.72,0.28,0.46,0.64,0.79,0.97,0.34,75.0,0.37,75.0,0.92
Yifan,Beth Gibbons,spider,https://open.spotify.com/track/5AM8R0UF2OYsO1yjiy5khg?si=fcf6552f546a4407,Relax/Chill,Tired/Sad,Tired/Sad,Tired/Sad,鬱ソング,0GEMAW2jerbxDFl5R8h12M,Show,"['Beth Gibbons', 'Rustin Man']",indie pop,37.0,266466.0,129.2,1.0,0.0,0.49,0.23,0.43,0.3,0.81,0.98,0.44,64.0,0.46,64.0,0.89
Yifan,Beth Gibbons,year,https://open.spotify.com/track/4BN6fOSb0UvVxt3LbcYWKN?si=9df50335402449ac,Relax/Chill,Tired/Sad,Tired/Sad,Tired/Sad,鬱ソング,1BAiFIrzp1umGBo8H2WEfy,Tom The Model,"['Beth Gibbons', 'Rustin Man']",trip-hop,52.0,220400.0,123.05,11.0,1.0,0.58,0.34,0.48,0.69,0.75,0.96,0.18,57.0,0.49,57.0,0.89
Yifan,Beth Gibbons,show,https://open.spotify.com/track/0GEMAW2jerbxDFl5R8h12M?si=676f59d6e9b942f7,Relax/Chill,Tired/Sad,Tired/Sad,Tired/Sad,鬱ソング,7gyV3wYtZoJIrSdzNLjYvj,Mysteries,"['Beth Gibbons', 'Rustin Man']",trip-hop,48.0,278466.0,103.36,9.0,0.0,0.43,0.25,0.42,0.37,0.8,0.97,0.45,50.0,0.58,50.0,0.87
Yifan,Beth Gibbons,tom,https://open.spotify.com/track/1BAiFIrzp1umGBo8H2WEfy?si=1c00071ace2a431d,Relax/Chill,Tired/Sad,Tired/Sad,Relax/Chill,鬱ソング,346SJSEbB6pNZMpwovxDiu,Mother I Sober (feat. Beth Gibbons of Portishead),"['Beth Gibbons', 'Kendrick Lamar']",,61.0,,92.29,10.0,0.0,0.54,0.3,0.41,0.48,0.72,0.95,0.32,43.0,0.65,43.0,0.81
Yifan,Beth Gibbons,myster,https://open.spotify.com/track/7gyV3wYtZoJIrSdzNLjYvj?si=ccefd84cd7bf41a0,Relax/Chill,Tired/Sad,Tired/Sad,Relax/Chill,鬱ソング,1uWk8vnCYaoZQvCW8KYepP,Pattern Recognition,['Sonic Youth'],alt-rock,30.0,,152.0,2.0,1.0,0.62,0.35,0.47,0.74,0.74,0.96,0.18,71.0,0.39,71.0,0.93
Yifan,Beth Gibbons,mother,https://open.spotify.com/track/346SJSEbB6pNZMpwovxDiu?si=db84e632bdcf4c8e,Relax/Chill,Tired/Sad,Tired/Sad,Relax/Chill,家族ソング,5iOPBZk9knoiw9BGnTHzq4,Dripping Dream,['Sonic Youth'],alt-rock,28.0,,136.0,7.0,1.0,0.74,0.31,0.49,0.72,0.76,0.96,0.3,66.0,0.44,66.0,0.94
Yifan,Sonic Youth,pattern,https://open.spotify.com/track/1uWk8vnCYaoZQvCW8KYepP?si=e06f491749254b96,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,その他,1hVhfJiDdR3KHAVW97Dp6k,Stones,['Sonic Youth'],alt-rock,38.0,426773.0,129.2,9.0,1.0,0.6,0.33,0.45,0.77,0.77,0.95,0.22,62.0,0.46,62.0,0.91
Yifan,Sonic Youth,dream,https://open.spotify.com/track/5iOPBZk9knoiw9BGnTHzq4?si=3cfa3ce83120468f,Happy/Excited,Angry/Frustrated,Tired/Sad,Relax/Chill,その他,6bGnkppjxJJY4HeOQ5dheD,Incinerate,['Sonic Youth'],pop,53.0,295813.0,77.13,3.0,0.0,0.69,0.33,0.44,0.39,0.74,0.97,0.19,17.0,0.78,17.0,0.8
Yifan,Sonic Youth,stones,https://open.spotify.com/track/1hVhfJiDdR3KHAVW97Dp6k?si=b6552c9380fd428f,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,その他,5gXKDmafOQ8i4lYr62wxTk,Deep Jungle Walk,['Astrix'],trance,58.0,555704.0,92.29,3.0,0.0,0.82,0.32,0.47,0.49,0.77,0.94,0.35,44.0,0.65,44.0,0.95
Yifan,Sonic Youth,Inc,https://open.spotify.com/track/6bGnkppjxJJY4HeOQ5dheD?si=2a9a4a4e4a4944b7,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Relax/Chill,その他,60BlJffpclqV9gdFbgu6ig,Universo,"['Astrix', 'Rising Dust']",trance,51.0,607552.0,143.55,2.0,1.0,0.87,0.27,0.54,0.78,0.8,0.95,0.42,60.0,0.42,60.0,0.98
Yifan,Astrix,jungle,https://open.spotify.com/track/5gXKDmafOQ8i4lYr62wxTk?si=972fd32675eb4d18,Happy/Excited,Happy/Excited,Relax/Chill,Happy/Excited,パーティーソング,2fovN88nMPZhATtCNeNaqM,Adhana,"['Astrix', 'Vini Vici']",trance,55.0,460869.0,92.29,11.0,1.0,0.63,0.35,0.34,0.79,0.73,0.94,0.15,45.0,0.65,45.0,0.87
Yifan,Astrix,uni,https://open.spotify.com/track/60BlJffpclqV9gdFbgu6ig?si=8d28651c2e9d446e,Happy/Excited,Happy/Excited,Relax/Chill,Happy/Excited,パーティーソング,2aXisW2ZScuxitKImCxk3A,High Street - Astrix Remix,"['Astrix', 'Charlotte de Witte']",techno,50.0,504347.0,92.29,1.0,1.0,0.84,0.3,0.47,0.78,0.78,0.95,0.38,41.0,0.65,41.0,0.91
Yifan,Astrix,ad,https://open.spotify.com/track/2fovN88nMPZhATtCNeNaqM?si=7b7c2b7fe7224da3,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,パーティーソング,701Y3VMDHgqWXMTKXn6Yyh,Pranava,"['Ace Ventura', 'Astrix']",trance,49.0,584347.0,92.29,7.0,0.0,0.72,0.29,0.44,0.48,0.79,0.96,0.37,40.0,0.65,40.0,0.97
Yifan,Astrix,high,https://open.spotify.com/track/2aXisW2ZScuxitKImCxk3A?si=8216075b853140ab,Happy/Excited,Happy/Excited,Relax/Chill,Happy/Excited,パーティーソング,5bFhLxqmSghToSzZGMeh1I,Agate,"['Astrix', 'Ritmo']",trance,43.0,523478.0,109.96,3.0,0.0,0.79,0.33,0.47,0.49,0.76,0.94,0.32,49.0,0.55,49.0,0.85
Yifan,Astrix,Pra,https://open.spotify.com/track/701Y3VMDHgqWXMTKXn6Yyh?si=7732a7d261e04ebb,Happy/Excited,Happy/Excited,Relax/Chill,Happy/Excited,パーティーソング,0gFQ0zR40UTHeRCg02cJMK,Shamanic Tales,['Astrix'],trance,42.0,781623.0,120.19,8.0,1.0,0.76,0.32,0.43,0.8,0.78,0.94,0.35,54.0,0.5,54.0,0.96
Yifan,Astrix,agate,https://open.spotify.com/track/5bFhLxqmSghToSzZGMeh1I?si=94dc81ad31914122,Happy/Excited,Happy/Excited,Relax/Chill,Happy/Excited,パーティーソング,63mwx3CdqgxPOEOGXvhuZN,Alien Turned Human,['Astrix'],trance,42.0,488823.0,136.0,5.0,1.0,0.88,0.31,0.48,0.8,0.78,0.93,0.37,65.0,0.44,65.0,0.95
Yifan,Astrix,shamanic,https://open.spotify.com/track/0gFQ0zR40UTHeRCg02cJMK?si=427e57b5ee0c478d,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,パーティーソング,11g7rLWja8uCfV19Ve2Ypz,Sapana,['Astrix'],trance,35.0,517714.0,139.67,1.0,0.0,0.8,0.32,0.6,0.5,0.77,0.94,0.37,32.0,0.43,32.0,0.98
Yifan,Astrix,alien,https://open.spotify.com/track/63mwx3CdqgxPOEOGXvhuZN?si=48894f7babce4aec,Happy/Excited,Happy/Excited,Relax/Chill,Happy/Excited,パーティーソング,0cyAQoQXbdsGtZRcqW6NsC,Genetic Lottery,"['Astrix', 'Loud']",trance,48.0,493714.0,112.35,3.0,1.0,0.73,0.37,0.4,0.8,0.76,0.93,0.22,51.0,0.53,51.0,0.9
Yifan,Astrix,sap,https://open.spotify.com/track/11g7rLWja8uCfV19Ve2Ypz?si=64c7581b53bd401f,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,パーティーソング,0ubjNus6ut2BifiXQI7ZJD,Bungee Jump,"['Astrix', 'Captain Hook']",trance,48.0,518260.0,139.67,4.0,0.0,0.81,0.29,0.51,0.5,0.78,0.95,0.38,66.0,0.43,66.0,0.95
Yifan,Astrix,gene,https://open.spotify.com/track/0cyAQoQXbdsGtZRcqW6NsC?si=b67cca22072c4923,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,パーティーソング,7m0xP08bcvcHFVnlEzOhBG,Sahara - Original mix,['Astrix'],trance,47.0,528000.0,143.55,3.0,0.0,0.74,0.34,0.54,0.5,0.76,0.94,0.29,56.0,0.42,56.0,0.96
Yifan,Astrix,bungee,https://open.spotify.com/track/0ubjNus6ut2BifiXQI7ZJD?si=a0bc90d23d5a4ec9,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,パーティーソング,0QWKPjloqBHu0208NJuPg6,Road Trip,['Wu Zhuoling'],,4.0,,114.84,2.0,1.0,0.77,0.26,0.49,0.66,0.8,0.98,0.4,29.0,0.52,29.0,0.96
Yifan,Astrix,sahara,https://open.spotify.com/track/7m0xP08bcvcHFVnlEzOhBG?si=40ddaeea8129476c,Happy/Excited,Angry/Frustrated,Happy/Excited,Happy/Excited,パーティーソング,46IDbwrts6bqqNMtBMPtBu,Midnight River,['Wu Zhuoling'],,6.0,,123.05,2.0,1.0,0.86,0.3,0.42,0.79,0.78,0.97,0.35,59.0,0.49,59.0,0.88
Yifan,Wu Zhuoling,road,https://open.spotify.com/track/0QWKPjloqBHu0208NJuPg6?si=a8ec5bfc998246b7,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,パーティーソング,50N0JG95cval3hR2Rk9axl,Be,['Wu Zhuoling'],,5.0,,117.45,9.0,1.0,0.74,0.23,0.45,0.6,0.84,0.97,0.49,57.0,0.51,57.0,0.95
Yifan,Wu Zhuoling,midni,https://open.spotify.com/track/46IDbwrts6bqqNMtBMPtBu?si=c86c8bf37e054ce8,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,パーティーソング,2CYiIjcTcOxXYFhEHKPacm,Another Shore,['Wu Zhuoling'],,14.0,,123.05,2.0,1.0,0.84,0.29,0.47,0.7,0.77,0.96,0.38,59.0,0.49,59.0,0.97
Yifan,Wu Zhuoling,be,https://open.spotify.com/track/50N0JG95cval3hR2Rk9axl?si=4d062214ca9e454b,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,パーティーソング,2TacldfE3yIAn7ObWdOcVw,Żmije,['Weljar'],,34.0,,99.38,3.0,0.0,0.6,0.33,0.41,0.43,0.75,0.96,0.21,48.0,0.6,48.0,0.94
Yifan,Wu Zhuoling,another,https://open.spotify.com/track/2CYiIjcTcOxXYFhEHKPacm?si=d87e689eb0a5498f,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,パーティーソング,3ac5cKE20LyhfUfAoxllnZ,Burana,['Irfan'],,26.0,,132.51,11.0,1.0,0.45,0.36,0.41,0.8,0.75,0.93,0.23,65.0,0.45,65.0,0.93
Yifan,Central euro folk,zmije,https://open.spotify.com/track/2TacldfE3yIAn7ObWdOcVw?si=0c94e166e3bf40e6,Happy/Excited,Relax/Chill,Relax/Chill,Relax/Chill,その他,37GTgb7EGE7wTKUSQn11os,Tam na hori korito,['Córy Mary'],,12.0,,117.45,2.0,1.0,0.83,0.27,0.46,0.68,0.78,0.96,0.37,54.0,0.51,54.0,0.9
Yifan,Central euro folk,burana,https://open.spotify.com/track/3ac5cKE20LyhfUfAoxllnZ?si=7a0ffbbf341c4efc,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,その他,3r5bk9EcxTfGPaqfq7m4zP,Morena,['Percival Schuttenbach'],metal,31.0,177493.0,117.45,2.0,1.0,0.49,0.33,0.46,0.79,0.76,0.95,0.27,59.0,0.51,59.0,0.92
Yifan,Central euro folk,tam,https://open.spotify.com/track/37GTgb7EGE7wTKUSQn11os?si=a9adedc7e24f45fb,Happy/Excited,Relax/Chill,Relax/Chill,Relax/Chill,その他,6dPiOOizEqcaVgf4S7nhQV,Wilczy Pokrzyk,['Nerium Artist'],,22.0,,123.05,5.0,0.0,0.62,0.29,0.41,0.36,0.78,0.97,0.29,61.0,0.49,61.0,0.88
Yifan,Central euro folk,morena,https://open.spotify.com/track/3r5bk9EcxTfGPaqfq7m4zP?si=30661b2f7e244a55,Relax/Chill,Angry/Frustrated,Relax/Chill,Relax/Chill,その他,6fK13nYQs8TV0G7DmQamRj,Galdr,['Mudbard'],,8.0,,161.5,2.0,1.0,0.7,0.31,0.45,0.75,0.77,0.97,0.28,76.0,0.37,76.0,0.95
Yifan,Central euro folk,wilczy,https://open.spotify.com/track/6dPiOOizEqcaVgf4S7nhQV?si=996d4593bb8944b2,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,その他,6JZdxRwXNXjHQqf97UYVew,Ruta,['KOSY'],,17.0,,129.2,7.0,1.0,0.68,0.28,0.42,0.71,0.78,0.98,0.3,63.0,0.46,63.0,0.9
Yifan,Central euro folk,galdr,https://open.spotify.com/track/6fK13nYQs8TV0G7DmQamRj?si=16af416f71184a45,Happy/Excited,Angry/Frustrated,Relax/Chill,Relax/Chill,その他,6ExiKU2tMlztC3ujpk9scz,Zoriuszka,['Laboratorium Pieśni'],,22.0,,136.0,3.0,1.0,0.6,0.32,0.43,0.8,0.74,0.96,0.22,64.0,0.44,64.0,0.9
Yifan,Central euro folk,ruta,https://open.spotify.com/track/6JZdxRwXNXjHQqf97UYVew?si=0d44456d26cc471d,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,その他,7oWtp99znSiQuz3K97bkOm,"Doydi, Doydi",['Oratnitza'],r&b,19.0,293826.0,161.5,6.0,0.0,0.88,0.24,0.5,0.3,0.8,0.99,0.41,77.0,0.37,77.0,0.95
Yifan,Central euro folk,zoriuszka,https://open.spotify.com/track/6ExiKU2tMlztC3ujpk9scz?si=fb3dc0a7ddb3408a,Relax/Chill,Tired/Sad,Tired/Sad,Relax/Chill,その他,7fXS3NNDcsImX7ooBsu8ED,Nezaan,['Mudbard'],,9.0,,92.29,3.0,1.0,0.63,0.29,0.39,0.78,0.76,0.98,0.32,44.0,0.65,44.0,0.95
Yifan,Central euro folk,doydi,https://open.spotify.com/track/7oWtp99znSiQuz3K97bkOm?si=93b949b0b37248b4,Happy/Excited,Angry/Frustrated,Tired/Sad,Relax/Chill,その他,3yMXOWJgagWt0k1I1o4pEs,Melody,['Blonde Redhead'],indie pop,38.0,276600.0,152.0,10.0,0.0,0.61,0.31,0.62,0.4,0.79,0.96,0.29,38.0,0.39,38.0,0.96
Yifan,Central euro folk,nezaan,https://open.spotify.com/track/7fXS3NNDcsImX7ooBsu8ED?si=6adc3816c575473a,Relax/Chill,Tired/Sad,Tired/Sad,Relax/Chill,その他,0tm9m5pv01Toj3nt3LESdZ,Misery Is a Butterfly,['Blonde Redhead'],pop,49.0,307666.0,143.55,11.0,1.0,0.61,0.34,0.43,0.77,0.75,0.95,0.25,70.0,0.42,70.0,0.96
Yifan,blonde redhead,melody,https://open.spotify.com/intl-ja/track/3yMXOWJgagWt0k1I1o4pEs?si=eec4de8fa72a4711,Tired/Sad,Tired/Sad,Tired/Sad,Tired/Sad,鬱ソング,0y89oUGduirOIlZpOLzLZa,Pink Love,['Blonde Redhead'],indie pop,33.0,373200.0,97.51,5.0,0.0,0.6,0.34,0.4,0.46,0.74,0.95,0.21,46.0,0.62,46.0,0.94
Yifan,blonde redhead,misery,https://open.spotify.com/intl-ja/track/0tm9m5pv01Toj3nt3LESdZ?si=6f6582fe8f8c4d27,Tired/Sad,Tired/Sad,Tired/Sad,Tired/Sad,鬱ソング,2ethqpBioqaojYbIoE1q2M,Equus,['Blonde Redhead'],indie pop,32.0,230200.0,143.55,11.0,1.0,0.57,0.36,0.52,0.81,0.74,0.93,0.19,69.0,0.42,69.0,0.96
Yifan,blonde redhead,pink,https://open.spotify.com/intl-ja/track/0y89oUGduirOIlZpOLzLZa?si=eba86a92aff145ee,Relax/Chill,Tired/Sad,Tired/Sad,Tired/Sad,鬱ソング,6cAbIQ5tachruXGBnXNuQ1,Messenger,['Blonde Redhead'],indie pop,41.0,201826.0,109.96,5.0,1.0,0.58,0.32,0.46,0.77,0.76,0.96,0.29,52.0,0.55,52.0,0.94
Yifan,blonde redhead,equus,https://open.spotify.com/intl-ja/track/2ethqpBioqaojYbIoE1q2M?si=7da74398d8e44aa8,Relax/Chill,Tired/Sad,Tired/Sad,Tired/Sad,その他,2mweWXUplavtY2YCANfmwO,Elephant Woman,['Blonde Redhead'],pop,48.0,289333.0,166.71,8.0,0.0,0.71,0.32,0.5,0.47,0.76,0.96,0.28,81.0,0.36,81.0,0.96
Yifan,blonde redhead,messenger,https://open.spotify.com/intl-ja/track/6cAbIQ5tachruXGBnXNuQ1?si=f47da307f9d346a2,Tired/Sad,Tired/Sad,Tired/Sad,Tired/Sad,鬱ソング,6lvJDlBrtabJWiBlMTGxKs,For the Damaged Coda,['Blonde Redhead'],,59.0,157000.0,143.55,3.0,1.0,0.5,0.32,0.49,0.78,0.76,0.97,0.29,66.0,0.42,66.0,0.95
Yifan,blonde redhead,elephant,https://open.spotify.com/intl-ja/track/2mweWXUplavtY2YCANfmwO?si=af67e04e48574c68,Tired/Sad,Tired/Sad,Tired/Sad,Tired/Sad,鬱ソング,3Z5I3tySu3V1dB2Aw3djok,Girl Boy,['Blonde Redhead'],,51.0,,117.45,3.0,0.0,0.68,0.22,0.56,0.26,0.84,0.96,0.59,26.0,0.51,26.0,0.9
